,folder,file,class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
14,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_111.wav,1,-449.61126708984375,144.67861938476562,29.086162567138672,21.182565689086914,10.32910442352295,13.933307647705078,3.562410354614258,3.645329475402832,-4.605173110961914,-0.7628850340843201,-3.5586578845977783,-5.5256195068359375,-3.4205739498138428,-6.429388999938965,-4.53026008605957,-1.114309549331665,-1.3400788307189941,0.3018176555633545,-1.6127426624298096,2.551737070083618
15,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_112.wav,1,-499.87872314453125,128.41461181640625,12.176753044128418,9.003996849060059,12.677469253540039,16.34784507751465,-0.31436988711357117,4.720370769500732,-3.86952805519104,-0.7703256607055664,-2.328934907913208,-5.933000087738037,-8.173245429992676,-4.583102703094482,-6.903858184814453,-0.4150986969470978,-2.6510684490203857,5.810975074768066,-2.7853293418884277,4.447870254516602
16,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_113.wav,1,-502.5509033203125,118.37291717529297,5.869471073150635,3.9443790912628174,12.058592796325684,14.212545394897461,-2.632005453109741,7.290954113006592,-3.504934072494507,1.04099440574646,-4.208505153656006,-8.729663848876953,-11.392467498779297,-7.012192726135254,-9.079029083251953,-1.6951701641082764,-4.004465579986572,4.652711391448975,-2.837069034576416,3.1799509525299072
17,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_114.wav,1,-446.8639221191406,134.6026611328125,3.902379035949707,0.6717973351478577,7.642293453216553,11.999497413635254,-2.8163564205169678,2.466951847076416,-3.8369741439819336,-1.723751187324524,-4.6019110679626465,-7.543845176696777,-11.423870086669922,-7.7428131103515625,-8.977890014648438,-1.3011959791183472,-4.184945106506348,4.585628509521484,-1.6428930759429932,3.718747615814209
18,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_115.wav,1,-390.0415344238281,142.4246826171875,2.48545241355896,3.9487667083740234,6.608722686767578,13.48403263092041,-5.301480293273926,-0.20088133215904236,-2.837623357772827,-1.20219087600708,-5.306680679321289,-7.295699596405029,-8.953829765319824,-5.9755635261535645,-8.52720832824707,-3.033029556274414,-6.777464389801025,3.331415891647339,-3.380826711654663,1.6244797706604004
19,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_116.wav,1,-416.58868408203125,125.03168487548828,16.19216537475586,10.162778854370117,3.3515586853027344,9.08470344543457,-3.035015821456909,-1.23199462890625,-3.237701177597046,-4.645360469818115,-5.12845516204834,-6.9787163734436035,-6.438807010650635,-6.115995407104492,-5.421031951904297,-1.9514580965042114,-1.9515515565872192,0.6878043413162231,0.0710485652089119,1.9047445058822632
20,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_117.wav,1,-453.0090637207031,139.41159057617188,25.701099395751953,7.280643939971924,10.081777572631836,16.37518882751465,0.7664294242858887,-0.40455982089042664,-0.7601912617683411,-1.885985255241394,-5.051279544830322,-6.693618297576904,-6.323002815246582,-6.852511405944824,-5.208299160003662,-2.8989269733428955,-0.9113306403160095,1.9296687841415405,0.1963975429534912,2.109405279159546
21,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_118.wav,1,-411.5025634765625,143.04234313964844,15.885480880737305,8.943373680114746,4.716590881347656,12.828723907470703,-4.338622570037842,0.4089081585407257,-3.649221181869507,-2.2662460803985596,-3.6738979816436768,-7.097735404968262,-7.01323938369751,-6.057275295257568,-6.3164896965026855,-2.179945945739746,-3.0686874389648438,1.1327258348464966,-3.149914264678955,1.9513039588928223
22,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_119.wav,1,-389.6123352050781,147.64501953125,18.312124252319336,6.185886859893799,2.581634998321533,10.598944664001465,-4.252914905548096,-2.089388132095337,-5.112156391143799,-5.408735752105713,-5.604827404022217,-8.689997673034668,-7.422025203704834,-7.489975929260254,-6.620299339294434,-3.227829933166504,-2.0446953773498535,0.8898064494132996,-1.2560255527496338,2.3785457611083984
23,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_12.wav,1,-435.7918701171875,139.66583251953125,25.301897048950195,14.937106132507324,5.596382141113281,5.67951774597168,-4.795525550842285,-3.163987398147583,-7.718987464904785,-1.717853307723999,-2.549706220626831,-4.990022659301758,-3.10125994682312,-4.980034828186035,-4.082612037658691,-0.5013222098350525,0.6899704933166504,5.076301574707031,3.7705841064453125,6.569715976715088
24,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_120.wav,1,-385.4459533691406,164.11329650878906,20.486967086791992,5.67603874206543,-2.6190342903137207,6.55216121673584,-1.5530515909194946,-0.26519495248794556,-5.045832633972168,-1.4656906127929688,-6.099153518676758,-7.69094181060791,-4.8908233642578125,-6.138200283050537,-7.4332661628723145,-1.7416048049926758,-2.165053367614746,0.7714754343032837,-3.1689422130584717,1.9161802530288696
25,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_121.wav,1,-413.9531555175781,145.93704223632812,12.805691719055176,7.845933437347412,6.564726829528809,15.458863258361816,-2.9415411949157715,-0.18072915077209473,-4.304281234741211,-2.1258251667022705,-6.754169464111328,-7.268243312835693,-8.865361213684082,-5.773009777069092,-8.796398162841797,-2.751265287399292,-4.16076135635376,3.426762104034424,-3.950920820236206,1.6907423734664917
26,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_122.wav,1,-388.70849609375,142.93467712402344,13.419975280761719,9.349821090698242,6.12785530090332,10.969764709472656,-5.678883075714111,-1.5823169946670532,-2.688765287399292,-3.3042495250701904,-5.880134105682373,-8.008766174316406,-8.010492324829102,-8.028716087341309,-6.466836452484131,-0.9408976435661316,-2.341331720352173,2.351433038711548,-0.8700165152549744,1.286802887916565
27,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_123.wav,1,-384.2122497558594,145.1077117919922,16.37940788269043,10.737378120422363,1.9712378978729248,7.663573741912842,-3.9161972999572754,0.972792387008667,-2.806612968444824,-1.902552843093872,-4.533024787902832,-6.144473075866699,-5.662132263183594,-5.831818580627441,-6.603550434112549,-1.9820947647094727,-3.114086389541626,2.748173952102661,-0.5720888376235962,1.8430410623550415
28,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_124.wav,1,-401.6510314941406,141.63348388671875,11.745455741882324,11.968905448913574,5.937243938446045,8.198192596435547,-4.801019191741943,-0.28657251596450806,-5.963622570037842,-4.019915580749512,-5.777310371398926,-5.318380355834961,-5.7798752784729,-5.976569175720215,-5.275450706481934,-0.8331581950187683,-2.473313808441162,2.838181972503662,-0.5904974341392517,1.9848313331604004
29,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_125.wav,1,-412.88671875,142.1981201171875,16.7366943359375,12.709879875183105,8.226709365844727,8.840292930603027,-4.164249420166016,-1.341211199760437,-5.046659469604492,-4.112329483032227,-5.60312557220459,-5.92855978012085,-5.459582328796387,-5.896877765655518,-5.130706787109375,-1.1994599103927612,-1.7715611457824707,2.0435123443603516,-0.4220542311668396,2.5857057571411133
30,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_126.wav,1,-435.2059020996094,130.9442901611328,20.097257614135742,16.891345977783203,16.878768920898438,7.195996284484863,-3.6654114723205566,-0.13495847582817078,-5.398650169372559,-3.6204075813293457,-4.151729583740234,-4.673849105834961,-4.396251678466797,-5.768191814422607,-3.9311132431030273,-1.174572467803955,-0.5347048044204712,4.147511005401611,3.5753226280212402,3.997570514678955
31,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_13.wav,1,-418.23779296875,143.88575744628906,26.09746742248535,14.172142028808594,3.3875651359558105,6.673251628875732,-3.559140682220459,-0.8349206447601318,-5.984246253967285,-2.465151071548462,-3.478516101837158,-4.965083599090576,-5.310425758361816,-5.003549575805664,-4.304553508758545,-1.6990680694580078,-1.3012001514434814,2.7407727241516113,-0.28657129406929016,3.4815773963928223
32,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_14.wav,1,-496.05670166015625,129.71697998046875,15.409542083740234,11.63898754119873,16.41644859313965,12.9888334274292,-4.3386454582214355,2.497429370880127,-5.200366497039795,-2.400810956954956,-0.1461450308561325,-2.380312442779541,-3.3988428115844727,-4.133288860321045,-5.0872321128845215,-1.7106258869171143,-1.1263054609298706,5.885627269744873,3.5299508571624756,5.34530782699585
33,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_15.wav,1,-537.8959350585938,120.46846008300781,3.972327470779419,7.248055458068848,13.974903106689453,11.121082305908203,-7.724063396453857,3.28167986869812,-6.542922019958496,-2.1167619228363037,-2.9388391971588135,-4.523634910583496,-9.569961547851562,-6.213507175445557,-7.585050106048584,0.5324675440788269,-3.760348081588745,6.763304233551025,1.8744831085205078,4.685492992401123
34,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_16.wav,1,-432.2261047363281,139.3222198486328,16.98365020751953,13.405123710632324,12.121804237365723,7.955520153045654,-5.305985927581787,1.6000598669052124,-5.504812717437744,-0.18103410303592682,0.20871169865131378,-3.127108097076416,-3.565431833267212,-4.170201778411865,-3.2663772106170654,0.5362607836723328,0.11556772887706757,4.175017356872559,4.103968143463135,4.206053733825684
35,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_17.wav,1,-504.6981506347656,151.1231689453125,36.00222396850586,16.5515079498291,14.64975357055664,11.158812522888184,-4.874866008758545,-0.9044145345687866,-8.404703140258789,-3.872666835784912,-1.128602147102356,-0.4795016646385193,-3.5044124126434326,-5.866735458374023,-2.46523118019104,1.3641129732131958,1.5307137966156006,6.269627094268799,4.031384468078613,5.897141456604004
36,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_18.wav,1,-465.0914306640625,157.60401916503906,23.368553161621094,15.204419136047363,15.12414264678955,12.398977279663086,-7.809248924255371,-3.30659556388855,-9.829111099243164,-4.513244152069092,-0.4626946449279785,-3.068709373474121,-6.405862331390381,-4.851356506347656,-4.507946968078613,0.6744546294212341,0.5236498117446899,8.001626968383789,3.3192338943481445,7.483888149261475
37,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_19.wav,1,-519.2412109375,115.68299102783203,23.42637825012207,14.308572769165039,17.32754135131836,15.19069766998291,0.14530208706855774,-0.45670294761657715,-6.978783130645752,-3.6598222255706787,-2.115781307220459,-5.864927768707275,-7.335422039031982,-6.710301876068115,-5.842406749725342,-0.6221084594726562,0.05351923406124115,4.310249328613281,3.0300278663635254,2.317387819290161
38,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_2.wav,1,-561.2798461914062,95.33348846435547,3.030874490737915,16.653444290161133,28.51435089111328,8.754851341247559,-5.788673400878906,1.5362187623977661,-5.874550819396973,-7.78120231628418,-5.68972635269165,-4.704412937164307,-5.480375289916992,-5.461005210876465,-7.2580108642578125,-4.117648601531982,-0.5107600688934326,7.90111780166626,5.206169605255127,5.075577259063721
39,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_20.wav,1,-445.1191711425781,136.51058959960938,23.589218139648438,16.182836532592773,11.347485542297363,7.438573360443115,-2.8034939765930176,-0.7525062561035156,-6.935636520385742,-2.41454815864563,-1.323095440864563,-4.0397467613220215,-3.0328054428100586,-4.655142307281494,-4.085713863372803,-0.3626461327075958,0.6426271200180054,3.779435157775879,3.976646900177002,5.071389198303223
40,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_21.wav,1,-423.7188720703125,143.2957763671875,30.33252716064453,21.531864166259766,6.90720796585083,5.8333845138549805,-1.427974820137024,-0.8772823810577393,-7.938004493713379,-1.3748955726623535,-1.5638872385025024,-4.718991756439209,-2.7102606296539307,-4.4910149574279785,-2.6216955184936523,1.2576439380645752,0.0403895229101181,3.9416916370391846,2.189302444458008,4.5810112953186035
41,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_22.wav,1,-522.4490356445312,107.73016357421875,11.51207447052002,7.440696716308594,15.244242668151855,11.147706031799316,-2.0197784900665283,1.6748766899108887,-5.973470687866211,-5.432516574859619,-2.9364840984344482,-5.409893989562988,-7.865912914276123,-5.475506782531738,-3.8924121856689453,0.013088703155517578,0.2746049165725708,5.720221996307373,4.131422519683838,4.2112135887146
42,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_23.wav,1,-470.8388977050781,137.94342041015625,32.855255126953125,12.841588973999023,9.678608894348145,12.889254570007324,1.4907772541046143,2.787248373031616,-3.3085086345672607,-0.3048081696033478,-0.2698642909526825,-2.8024728298187256,-4.690028667449951,-5.615847110748291,-3.6153104305267334,0.04558805376291275,0.5129733681678772,4.0137715339660645,2.3755064010620117,3.872648239135742
43,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_24.wav,1,-516.7294921875,110.18057250976562,12.928629875183105,6.0665283203125,13.077986717224121,11.175372123718262,-2.2182650566101074,0.707817792892456,-5.540011882781982,-4.38505744934082,-3.4748921394348145,-4.97883415222168,-7.23873233795166,-5.679787635803223,-4.4039106369018555,1.2020909786224365,1.788961410522461,6.496237277984619,4.773440837860107,4.242005348205566
44,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_25.wav,1,-472.2707214355469,114.79534912109375,7.172067165374756,6.430462837219238,12.499563217163086,8.487236976623535,-3.6839511394500732,0.33381569385528564,-6.530902862548828,-5.842258453369141,-4.682486534118652,-6.524410247802734,-8.117241859436035,-6.4979987144470215,-5.396801948547363,-1.5065865516662598,0.29508084058761597,5.332514762878418,3.4631221294403076,4.3786301612854
45,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_26.wav,1,-449.9318542480469,132.17764282226562,17.525327682495117,12.907767295837402,11.654410362243652,8.481822967529297,-2.218839168548584,2.47404408454895,-4.790022373199463,-3.0290749073028564,-1.9790065288543701,-4.193691253662109,-5.7520432472229,-5.095675468444824,-4.958298206329346,-1.0321729183197021,0.18283705413341522,5.079154968261719,2.2882049083709717,4.956542491912842
46,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_27.wav,1,-420.946044921875,144.52601623535156,18.785951614379883,13.145892143249512,8.766111373901367,6.5249528884887695,-5.289477348327637,-0.07392718642950058,-7.637280464172363,-1.0732648372650146,-2.286494016647339,-6.0630998611450195,-5.412119388580322,-5.587222576141357,-4.18021297454834,-0.638650119304657,-0.22418978810310364,3.9301180839538574,2.079663038253784,4.694812774658203
47,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_28.wav,1,-418.7771301269531,135.4881591796875,11.088275909423828,10.727204322814941,9.27048397064209,7.007670879364014,-5.621890068054199,-0.8731297254562378,-5.879143238067627,-2.4756901264190674,-3.5948991775512695,-5.726047992706299,-5.335479259490967,-6.019018173217773,-5.149564266204834,-2.489260673522949,-2.799607515335083,2.812075138092041,1.8689467906951904,4.723211765289307
48,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_29.wav,1,-529.46484375,109.92818450927734,23.63018035888672,9.085421562194824,12.329994201660156,7.539541721343994,-2.2070584297180176,-0.3986341059207916,-7.2776288986206055,-5.436795234680176,-3.745802164077759,-5.320097923278809,-6.157693386077881,-5.245601177215576,-2.01094126701355,1.7433100938796997,2.823737382888794,7.405974864959717,6.953779220581055,6.231663703918457
49,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_3.wav,1,-464.2613830566406,138.2277374267578,25.626846313476562,18.49132537841797,17.67875099182129,10.107865333557129,-7.163425445556641,-1.1175823211669922,-9.646860122680664,-5.0813775062561035,0.7584710717201233,-1.7553902864456177,-1.8262640237808228,-4.002399444580078,-2.6337058544158936,-0.6525089144706726,-0.33192041516304016,5.267885208129883,7.028426647186279,7.095591068267822
50,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_30.wav,1,-509.8959045410156,139.93870544433594,25.891368865966797,13.58556079864502,12.300722122192383,9.315652847290039,-6.484339714050293,-0.20296889543533325,-8.337611198425293,-5.52407169342041,-2.6132326126098633,-5.560641288757324,-5.562220096588135,-4.733875274658203,-2.9123806953430176,1.8050471544265747,0.02727874368429184,7.180613040924072,3.5977790355682373,4.917748928070068
51,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_31.wav,1,-449.2918701171875,148.67666625976562,30.350133895874023,17.94388771057129,10.024262428283691,8.414596557617188,-5.443922996520996,2.89017915725708,-6.764899730682373,-0.7152458429336548,-1.6736570596694946,-3.794121026992798,-1.959261178970337,-4.209609031677246,-4.288048267364502,-0.224335715174675,0.3919564187526703,4.242544174194336,2.4487130641937256,4.953279972076416
52,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_32.wav,1,-525.72509765625,125.21330261230469,17.83197021484375,5.3628315925598145,13.941758155822754,13.142504692077637,-4.072990417480469,-1.5836968421936035,-7.037785530090332,-5.944936275482178,-4.478395938873291,-6.068039894104004,-7.63918399810791,-5.817910671234131,-4.190899848937988,0.5428169369697571,1.5553686618804932,6.854480743408203,5.315849304199219,6.471715927124023
53,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_33.wav,1,-494.55816650390625,137.48655700683594,25.46574592590332,11.370959281921387,12.110097885131836,10.77509880065918,-4.1422271728515625,-2.318866491317749,-5.988411903381348,-3.321444034576416,-4.668809413909912,-6.434063911437988,-5.473961353302002,-5.659241676330566,-4.820677757263184,-0.914276659488678,-0.437003493309021,4.4018964767456055,3.1994669437408447,5.891792297363281
54,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_34.wav,1,-475.1583251953125,129.62277221679688,27.74891471862793,10.115327835083008,10.169026374816895,11.005292892456055,-2.850858211517334,-1.9666438102722168,-4.767245769500732,-3.215681791305542,-4.909417152404785,-6.509923458099365,-4.793727874755859,-5.298398971557617,-5.4205145835876465,-2.095867395401001,0.5577331185340881,3.8042471408843994,1.971234917640686,4.343793869018555
55,mridanga,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\mridanga\uks_tani1_file_35.wav,1,-428.365966796875,146.1717071533203,27.04963493347168,14.355534553527832,3.72820782661438,5.795886039733887,-4.473445415496826,-1.3293242454528809,-6.250879287719727,-1.7087279558181763,-2.5662384033203125,-5.100187301635742,-4.333758354187012,-5.096426486968994,-3.9689760208129883,-0.7565801739692688,-0.2862366735935211,2.701597213745117,-0.010746329091489315,3.958441972732544
